"date"	"season"	"team"	"VorH"	"team_goals"	"team_pim"	"team_shots"	"team_powerPlayGoals"	"team_powerPlayOpportunities"	"team_blocked"	"team_takeaways"	"team_giveaways"	"team_hits"	"assists"	"goals"	"shots"	"powerPlayGoals"	"powerPlayAssists"	"penaltyMinutes"	"faceOffWins"	"faceoffTaken"	"shortHandedGoals"	"shortHandedAssists"
20210327	20202021	"Toronto Maple Leafs"	"HT"	4	2	31	0	2	12	7	18	13	7	4	31	0	0	2	30	45	0	0
20210327	20202021	"Winnipeg Jets"	"VT"	2	4	24	0	2	10	10	10	19	3	2	24	0	0	4	29	56	0	0
20210327	20202021	"Calgary Flames"	"HT"	4	4	33	1	2	12	6	15	16	7	4	33	1	2	4	27	56	0	0
20210327	20202021	"Florida Panthers"	"VT"	4	6	28	1	3	17	2	5	12	5	4	28	1	2	6	32	57	1	0
20210327	20202021	"Dallas Stars"	"HT"	3	6	34	0	3	16	4	13	20	6	3	34	0	0	6	25	57	0	0
20210327	20202021	"Vegas Golden Knights"	"VT"	3	9	34	1	4	18	3	4	18	5	3	34	1	2	9	20	54	0	0
20210327	20202021	"Colorado Avalanche"	"HT"	2	13	24	0	2	11	5	4	8	2	2	24	0	0	13	34	54	0	0
20210327	20202021	"San Jose Sharks"	"VT"	0	29	34	0	1	14	4	10	35	0	0	34	0	0	27	27	51	0	0
20210327	20202021	"Arizona Coyotes"	"HT"	4	6	27	1	6	11	5	5	30	6	4	27	1	2	6	24	51	0	0
20210327	20202021	"New York Islanders"	"VT"	3	8	32	0	4	12	5	2	37	5	3	32	0	0	8	24	53	0	0
20210327	20202021	"Pittsburgh Penguins"	"HT"	6	8	21	2	4	4	9	13	22	10	6	21	2	4	6	29	53	0	0
20210328	20202021	"Anaheim Ducks"	"VT"	3	6	24	0	1	14	2	7	23	4	3	24	0	0	6	30	57	0	0
20210328	20202021	"St. Louis Blues"	"HT"	2	2	40	1	3	13	8	11	21	3	2	40	1	2	2	27	57	0	0
20210328	20202021	"New Jersey Devils"	"VT"	1	8	29	0	4	14	7	12	18	2	1	29	0	0	8	20	56	0	0
20210328	20202021	"Boston Bruins"	"HT"	0	8	40	0	4	10	6	5	23	0	0	40	0	0	8	36	56	0	0
20210328	20202021	"New York Rangers"	"VT"	4	6	20	1	4	7	7	8	21	7	4	20	1	2	6	25	56	0	0
20210328	20202021	"Washington Capitals"	"HT"	5	8	22	0	3	20	6	7	36	9	5	22	0	0	8	31	56	0	0
20210328	20202021	"Columbus Blue Jackets"	"VT"	1	4	17	0	1	12	2	2	31	2	1	17	0	0	2	28	50	0	0
20210328	20202021	"Detroit Red Wings"	"HT"	4	4	29	0	1	20	3	3	18	6	4	29	0	0	4	22	50	0	0
20210328	20202021	"Nashville Predators"	"VT"	3	8	31	0	1	13	8	13	39	4	3	31	0	0	8	24	53	0	0
20210328	20202021	"Chicago Blackhawks"	"HT"	2	4	29	0	3	14	8	13	25	3	2	29	0	0	4	29	53	0	0
20210328	20202021	"Florida Panthers"	"VT"	4	13	23	1	4	17	2	15	23	3	4	23	1	2	13	29	61	0	0
20210328	20202021	"Dallas Stars"	"HT"	1	15	34	1	3	12	4	4	29	2	1	34	1	2	13	32	61	0	0
20210329	20202021	"Philadelphia Flyers"	"VT"	4	4	36	0	2	11	2	2	10	6	4	36	0	0	4	32	59	0	0
20210329	20202021	"Buffalo Sabres"	"HT"	3	4	32	0	2	16	4	8	12	6	3	32	0	0	4	27	59	0	0
20210329	20202021	"New York Islanders"	"VT"	1	6	25	1	4	9	3	2	52	2	1	25	1	2	6	27	62	0	0
20210329	20202021	"Pittsburgh Penguins"	"HT"	2	8	22	1	3	14	6	8	23	4	2	22	1	2	8	35	62	0	0
20210329	20202021	"Edmonton Oilers"	"VT"	3	2	23	0	1	8	6	17	33	6	3	23	0	0	2	23	52	0	0
20210329	20202021	"Toronto Maple Leafs"	"HT"	2	2	31	0	1	12	9	19	22	4	2	31	0	0	2	29	52	0	0
20210329	20202021	"Winnipeg Jets"	"VT"	5	8	29	0	2	8	6	10	18	10	5	29	0	0	8	26	52	0	0
20210329	20202021	"Calgary Flames"	"HT"	1	4	30	1	4	11	10	13	23	2	1	30	1	2	4	26	52	0	0
20210329	20202021	"Anaheim Ducks"	"VT"	2	31	15	0	2	11	6	1	10	2	2	15	0	0	31	30	60	0	0
20210329	20202021	"Colorado Avalanche"	"HT"	5	13	48	1	6	13	3	4	8	9	5	48	1	2	13	30	60	0	0
20210329	20202021	"Los Angeles Kings"	"VT"	1	6	25	0	3	15	2	2	19	2	1	25	0	0	6	25	42	0	0
20210329	20202021	"Vegas Golden Knights"	"HT"	4	6	24	1	3	19	3	3	18	8	4	24	1	2	6	17	42	0	0
20210329	20202021	"Minnesota Wild"	"VT"	3	7	25	0	0	19	9	7	17	6	3	25	0	0	7	22	53	0	0
20210329	20202021	"San Jose Sharks"	"HT"	3	5	39	0	1	17	8	11	20	5	3	39	0	0	5	31	53	0	0
20210330	20202021	"Edmonton Oilers"	"VT"	0	13	17	0	3	18	2	3	33	0	0	17	0	0	11	27	53	0	0
20210330	20202021	"Montréal Canadiens"	"HT"	4	11	32	0	4	8	2	14	23	8	4	32	0	0	11	26	53	0	0
20210330	20202021	"New Jersey Devils"	"VT"	4	6	35	0	3	12	11	8	22	5	4	35	0	0	6	33	67	0	0
20210330	20202021	"Boston Bruins"	"HT"	4	8	48	1	2	8	12	3	24	8	4	48	1	2	8	34	67	0	0
20210330	20202021	"Washington Capitals"	"VT"	2	16	32	1	3	11	6	6	14	4	2	32	1	2	14	29	52	0	0
20210330	20202021	"New York Rangers"	"HT"	5	6	27	0	2	13	5	7	19	6	5	27	0	0	6	23	52	1	1
20210330	20202021	"Columbus Blue Jackets"	"VT"	3	2	21	0	0	13	0	0	23	5	3	21	0	0	2	25	54	0	0
20210330	20202021	"Tampa Bay Lightning"	"HT"	1	0	38	0	1	6	4	2	27	2	1	38	0	0	0	29	54	0	0
20210330	20202021	"Detroit Red Wings"	"VT"	1	8	36	1	4	14	5	10	27	2	1	36	1	2	6	25	49	0	0
20210330	20202021	"Florida Panthers"	"HT"	4	8	33	0	4	11	17	11	29	4	4	33	0	0	8	24	49	0	0
20210330	20202021	"Carolina Hurricanes"	"VT"	1	4	32	0	1	8	7	7	27	2	1	32	0	0	4	41	64	0	0
20210330	20202021	"Chicago Blackhawks"	"HT"	2	2	16	1	2	19	7	11	28	3	2	16	1	1	2	23	64	0	0
20210330	20202021	"Dallas Stars"	"VT"	2	2	35	1	1	6	4	6	28	4	2	35	1	2	2	35	59	0	0
20210330	20202021	"Nashville Predators"	"HT"	3	2	26	1	1	10	4	10	23	6	3	26	1	2	2	24	59	0	0
20210331	20202021	"Arizona Coyotes"	"VT"	3	12	31	1	6	17	4	4	24	4	3	31	1	1	10	26	58	0	0
20210331	20202021	"Colorado Avalanche"	"HT"	9	24	38	2	4	8	7	9	10	16	9	38	2	4	24	32	58	0	0
20210331	20202021	"Philadelphia Flyers"	"VT"	1	0	32	0	3	6	0	1	15	2	1	32	0	0	0	34	59	0	0
20210331	20202021	"Buffalo Sabres"	"HT"	6	6	27	0	0	13	13	3	13	8	6	27	0	0	6	25	59	2	1
20210331	20202021	"Toronto Maple Leafs"	"VT"	3	8	26	0	5	17	5	16	14	6	3	26	0	0	8	30	61	1	2
20210331	20202021	"Winnipeg Jets"	"HT"	1	10	27	1	4	11	10	6	27	2	1	27	1	2	8	31	61	0	0
20210331	20202021	"Los Angeles Kings"	"VT"	4	8	30	0	5	16	3	1	16	5	4	30	0	0	8	27	55	0	0
20210331	20202021	"Vegas Golden Knights"	"HT"	2	25	42	0	3	15	7	5	18	4	2	42	0	0	25	28	55	0	0
20210331	20202021	"Minnesota Wild"	"VT"	2	8	28	0	2	18	5	8	28	4	2	28	0	0	8	27	55	0	0
20210331	20202021	"San Jose Sharks"	"HT"	4	6	33	1	3	16	13	9	34	7	4	33	1	2	6	28	55	0	0
20210401	20202021	"Pittsburgh Penguins"	"VT"	4	6	23	0	1	12	15	7	29	8	4	23	0	0	6	26	61	0	0
20210401	20202021	"Boston Bruins"	"HT"	1	4	31	0	2	15	5	5	35	2	1	31	0	0	4	35	61	0	0
20210401	20202021	"New York Rangers"	"VT"	3	2	47	0	4	7	4	6	8	6	3	47	0	0	2	26	45	0	0
20210401	20202021	"Buffalo Sabres"	"HT"	2	8	23	0	1	13	11	3	17	4	2	23	0	0	8	19	45	0	0
20210401	20202021	"Washington Capitals"	"VT"	4	19	22	1	1	8	2	9	26	7	4	22	1	2	19	29	58	0	0
20210401	20202021	"New York Islanders"	"HT"	8	17	33	0	2	15	10	9	20	12	8	33	0	0	15	29	58	0	0
20210401	20202021	"Columbus Blue Jackets"	"VT"	2	8	38	0	1	11	0	0	23	4	2	38	0	0	6	24	47	0	0
20210401	20202021	"Tampa Bay Lightning"	"HT"	3	4	34	1	3	12	2	2	27	6	3	34	1	2	4	23	47	0	0
20210401	20202021	"Detroit Red Wings"	"VT"	2	20	27	0	2	9	5	8	21	4	2	27	0	0	20	33	66	0	0
20210401	20202021	"Florida Panthers"	"HT"	3	16	36	1	4	15	6	12	32	6	3	36	1	2	16	33	66	0	0
20210401	20202021	"Carolina Hurricanes"	"VT"	4	6	31	0	1	14	6	12	33	8	4	31	0	0	6	38	72	0	0
20210401	20202021	"Chicago Blackhawks"	"HT"	3	2	25	0	3	13	9	11	17	5	3	25	0	0	2	34	72	0	0
20210401	20202021	"Dallas Stars"	"VT"	4	11	31	1	2	10	4	4	26	7	4	31	1	2	11	29	55	0	0
20210401	20202021	"Nashville Predators"	"HT"	1	19	22	0	3	11	4	14	21	1	1	22	0	0	19	26	55	0	0
20210401	20202021	"Montréal Canadiens"	"VT"	4	4	38	0	3	8	4	6	30	8	4	38	0	0	4	27	56	1	2
20210401	20202021	"Ottawa Senators"	"HT"	1	6	23	1	2	6	4	15	35	2	1	23	1	2	6	29	56	0	0
20210401	20202021	"Minnesota Wild"	"VT"	2	10	37	1	3	19	7	1	13	4	2	37	1	2	10	27	55	0	0
20210401	20202021	"Vegas Golden Knights"	"HT"	2	8	37	0	4	17	12	6	21	4	2	37	0	0	8	28	55	0	0
20210402	20202021	"Washington Capitals"	"VT"	2	4	40	0	2	14	7	9	11	1	2	40	0	0	4	34	60	0	0
20210402	20202021	"New Jersey Devils"	"HT"	1	4	23	0	2	12	6	14	11	2	1	23	0	0	4	26	60	0	0
20210402	20202021	"Toronto Maple Leafs"	"VT"	1	4	38	0	3	17	4	10	17	2	1	38	0	0	4	30	52	0	0
20210402	20202021	"Winnipeg Jets"	"HT"	1	6	32	0	2	11	8	6	38	2	1	32	0	0	6	22	52	0	0
20210402	20202021	"Calgary Flames"	"VT"	2	12	26	0	2	14	8	17	39	4	2	26	0	0	12	25	44	0	0
20210402	20202021	"Edmonton Oilers"	"HT"	3	6	25	2	5	13	8	17	22	4	3	25	2	2	6	19	44	0	0
20210402	20202021	"Arizona Coyotes"	"VT"	4	14	31	0	2	11	6	9	30	7	4	31	0	0	14	21	48	0	0
20210402	20202021	"Anaheim Ducks"	"HT"	2	14	29	0	2	8	6	13	22	4	2	29	0	0	12	27	48	0	0
20210402	20202021	"San Jose Sharks"	"VT"	3	4	36	0	3	16	3	1	21	5	3	36	0	0	4	19	42	0	0
20210402	20202021	"Los Angeles Kings"	"HT"	0	6	30	0	2	15	3	6	23	0	0	30	0	0	4	23	42	0	0
20210402	20202021	"St. Louis Blues"	"VT"	2	12	27	1	5	16	6	3	18	4	2	27	1	2	10	27	55	0	0
20210402	20202021	"Colorado Avalanche"	"HT"	3	10	39	2	6	17	5	1	17	6	3	39	2	4	10	28	55	0	0
20210403	20202021	"Pittsburgh Penguins"	"VT"	5	8	28	1	3	7	12	12	25	8	5	28	1	2	8	23	57	1	1
20210403	20202021	"Boston Bruins"	"HT"	7	10	28	1	3	8	13	3	28	10	7	28	1	2	10	34	57	0	0
20210403	20202021	"New York Rangers"	"VT"	2	4	30	1	3	17	0	6	18	4	2	30	1	2	4	26	57	0	0
20210403	20202021	"Buffalo Sabres"	"HT"	2	6	29	0	2	7	9	6	4	4	2	29	0	0	4	31	57	0	0
20210403	20202021	"Philadelphia Flyers"	"VT"	2	15	32	0	3	6	6	6	25	4	2	32	0	0	15	27	60	0	0
20210403	20202021	"New York Islanders"	"HT"	2	11	24	1	5	14	3	8	19	3	2	24	1	2	11	33	60	0	0
20210403	20202021	"Dallas Stars"	"VT"	3	2	25	1	2	12	2	9	37	6	3	25	1	2	2	29	73	0	0
20210403	20202021	"Carolina Hurricanes"	"HT"	2	4	43	0	1	11	1	18	27	3	2	43	0	0	4	44	73	0	0
20210403	20202021	"Detroit Red Wings"	"VT"	1	6	26	0	2	19	5	2	19	2	1	26	0	0	4	28	47	0	0
20210403	20202021	"Tampa Bay Lightning"	"HT"	2	4	29	0	3	15	3	2	24	4	2	29	0	0	4	19	47	0	0
20210403	20202021	"Columbus Blue Jackets"	"VT"	2	8	46	0	1	17	15	6	31	4	2	46	0	0	8	27	57	0	0
20210403	20202021	"Florida Panthers"	"HT"	5	2	39	0	4	14	9	14	19	7	5	39	0	0	2	30	57	0	0
20210403	20202021	"Chicago Blackhawks"	"VT"	0	2	41	0	4	11	7	10	6	0	0	41	0	0	2	22	51	0	0
20210403	20202021	"Nashville Predators"	"HT"	3	8	21	1	1	10	7	12	17	4	3	21	1	2	8	29	51	1	0
20210403	20202021	"Ottawa Senators"	"VT"	6	15	32	1	2	16	9	13	27	10	6	32	1	2	15	26	63	1	2
20210403	20202021	"Montréal Canadiens"	"HT"	3	9	38	1	5	11	6	10	33	6	3	38	1	2	9	37	63	0	0
20210403	20202021	"St. Louis Blues"	"VT"	1	13	28	0	3	14	6	2	18	2	1	28	0	0	13	27	56	0	0
20210403	20202021	"Colorado Avalanche"	"HT"	2	11	34	0	4	7	6	5	6	2	2	34	0	0	11	29	56	0	0
20210403	20202021	"Minnesota Wild"	"VT"	2	6	27	1	3	26	2	2	23	4	2	27	1	2	6	26	52	0	0
20210403	20202021	"Vegas Golden Knights"	"HT"	1	6	28	0	3	11	5	7	16	2	1	28	0	0	6	26	52	0	0
20210403	20202021	"San Jose Sharks"	"VT"	3	4	23	0	2	9	1	2	20	5	3	23	0	0	4	24	45	0	0
20210403	20202021	"Los Angeles Kings"	"HT"	2	4	37	0	2	14	3	6	15	2	2	37	0	0	4	21	45	1	0
20210404	20202021	"Washington Capitals"	"VT"	5	8	19	1	3	15	9	4	22	10	5	19	1	2	8	31	66	1	2
20210404	20202021	"New Jersey Devils"	"HT"	4	6	39	0	4	6	9	3	18	7	4	39	0	0	6	35	66	0	0
20210404	20202021	"Dallas Stars"	"VT"	0	4	28	0	0	20	3	15	35	0	0	28	0	0	2	20	49	0	0
20210404	20202021	"Carolina Hurricanes"	"HT"	1	2	38	0	1	14	1	18	54	2	1	38	0	0	2	29	49	0	0
20210404	20202021	"Detroit Red Wings"	"VT"	5	6	18	1	2	18	3	1	24	9	5	18	1	2	6	26	54	0	0
20210404	20202021	"Tampa Bay Lightning"	"HT"	1	4	28	0	3	9	4	0	21	2	1	28	0	0	4	28	54	0	0
20210404	20202021	"Columbus Blue Jackets"	"VT"	0	2	32	0	3	15	9	9	29	0	0	32	0	0	2	23	59	0	0
20210404	20202021	"Florida Panthers"	"HT"	3	6	35	0	1	18	11	17	17	4	3	35	0	0	6	36	59	0	0
20210404	20202021	"Toronto Maple Leafs"	"VT"	4	2	30	0	1	17	2	9	13	7	4	30	0	0	2	26	50	0	0
20210404	20202021	"Calgary Flames"	"HT"	2	2	34	0	1	5	9	8	24	4	2	34	0	0	2	24	50	0	0
20210404	20202021	"Arizona Coyotes"	"VT"	3	9	31	0	0	5	8	7	29	6	3	31	0	0	9	28	51	0	0
20210404	20202021	"Anaheim Ducks"	"HT"	2	7	20	0	1	13	3	11	25	3	2	20	0	0	7	23	51	0	0
20210405	20202021	"Philadelphia Flyers"	"VT"	3	4	32	1	3	10	6	7	26	4	3	32	1	2	4	31	71	0	0
20210405	20202021	"Boston Bruins"	"HT"	2	6	29	1	2	12	5	8	30	3	2	29	1	2	6	40	71	0	0
20210405	20202021	"Vegas Golden Knights"	"VT"	6	6	33	0	2	18	3	6	14	12	6	33	0	0	6	25	59	0	0
20210405	20202021	"St. Louis Blues"	"HT"	1	4	32	0	3	18	5	10	23	1	1	32	0	0	4	34	59	0	0
20210405	20202021	"Edmonton Oilers"	"VT"	2	4	23	1	4	14	7	15	28	3	2	23	1	2	4	18	52	0	0
20210405	20202021	"Montréal Canadiens"	"HT"	3	8	32	0	2	9	11	12	28	5	3	32	0	0	8	34	52	0	0
20210405	20202021	"Toronto Maple Leafs"	"VT"	5	2	30	1	4	12	3	13	10	9	5	30	1	2	2	29	66	0	0
20210405	20202021	"Calgary Flames"	"HT"	3	8	29	0	1	9	3	9	21	4	3	29	0	0	8	37	66	1	1
20210405	20202021	"Colorado Avalanche"	"VT"	5	21	36	1	3	12	6	6	14	10	5	36	1	2	19	41	78	0	0
20210405	20202021	"Minnesota Wild"	"HT"	4	37	25	2	6	13	2	13	21	7	4	25	2	3	37	37	78	0	0
20210405	20202021	"Arizona Coyotes"	"VT"	5	6	33	3	6	10	1	2	20	9	5	33	3	6	6	26	65	0	0
20210405	20202021	"Los Angeles Kings"	"HT"	2	12	38	1	3	13	1	8	19	4	2	38	1	2	10	39	65	0	0
20210405	20202021	"Ottawa Senators"	"VT"	3	6	23	1	4	21	4	9	32	5	3	23	1	2	6	18	55	0	0
20210405	20202021	"Winnipeg Jets"	"HT"	4	8	46	1	3	9	8	11	21	7	4	46	1	2	6	37	55	0	0
20210406	20202021	"Anaheim Ducks"	"VT"	5	13	34	1	1	12	9	7	20	10	5	34	1	2	13	29	57	0	0
20210406	20202021	"San Jose Sharks"	"HT"	1	7	35	1	4	14	13	7	17	2	1	35	1	2	7	28	57	0	0
20210406	20202021	"Buffalo Sabres"	"VT"	5	6	18	1	2	7	6	5	21	6	5	18	1	1	6	28	52	0	0
20210406	20202021	"New Jersey Devils"	"HT"	3	4	30	1	3	6	8	6	12	6	3	30	1	2	4	24	52	0	0
20210406	20202021	"Washington Capitals"	"VT"	0	4	29	0	2	10	3	10	26	0	0	29	0	0	4	28	57	0	0
20210406	20202021	"New York Islanders"	"HT"	1	4	39	0	2	16	8	4	32	2	1	39	0	0	4	29	57	0	0
20210406	20202021	"Pittsburgh Penguins"	"VT"	4	10	45	1	3	8	4	6	18	8	4	45	1	2	10	36	61	0	0
20210406	20202021	"New York Rangers"	"HT"	8	10	25	3	3	15	13	14	26	15	8	24	3	6	10	25	61	1	2
20210406	20202021	"Boston Bruins"	"VT"	4	8	26	1	2	19	6	8	31	8	4	26	1	2	8	30	69	1	2
20210406	20202021	"Philadelphia Flyers"	"HT"	2	6	42	0	3	16	5	11	19	3	2	42	0	0	6	39	69	0	0
20210406	20202021	"Florida Panthers"	"VT"	2	8	36	0	2	12	3	14	41	4	2	36	0	0	8	26	62	0	0
20210406	20202021	"Carolina Hurricanes"	"HT"	5	4	36	2	4	8	5	20	36	6	5	36	2	4	4	36	62	0	0
20210406	20202021	"Tampa Bay Lightning"	"VT"	2	10	38	0	4	5	6	3	19	4	2	38	0	0	10	31	64	0	0
20210406	20202021	"Columbus Blue Jackets"	"HT"	4	8	30	1	5	14	10	7	24	6	4	30	1	2	4	33	64	0	0
20210406	20202021	"Nashville Predators"	"VT"	2	6	31	1	4	10	2	4	28	4	2	31	1	2	6	30	44	0	0
20210406	20202021	"Detroit Red Wings"	"HT"	2	10	27	0	2	9	2	6	13	3	2	27	0	0	8	14	44	0	0
20210406	20202021	"Dallas Stars"	"VT"	2	6	27	0	2	16	6	3	41	3	2	27	0	0	6	29	65	1	1
20210406	20202021	"Chicago Blackhawks"	"HT"	4	4	28	0	3	17	10	7	29	6	4	28	0	0	4	36	65	0	0
20210407	20202021	"Vegas Golden Knights"	"VT"	1	7	51	0	4	12	6	8	19	2	1	51	0	0	7	28	58	0	0
20210407	20202021	"St. Louis Blues"	"HT"	3	13	35	0	1	25	9	14	23	6	3	35	0	0	13	30	58	0	0
20210407	20202021	"Edmonton Oilers"	"VT"	4	4	35	1	3	15	6	16	25	7	4	35	1	2	4	18	47	0	0
20210407	20202021	"Ottawa Senators"	"HT"	2	6	30	0	2	8	5	13	35	4	2	30	0	0	6	29	47	0	0
20210407	20202021	"Montréal Canadiens"	"VT"	2	4	34	0	2	16	6	13	20	4	2	34	0	0	2	30	54	0	0
20210407	20202021	"Toronto Maple Leafs"	"HT"	3	4	32	0	2	20	12	29	12	6	3	32	0	0	4	24	54	0	0
20210407	20202021	"Colorado Avalanche"	"VT"	3	24	32	2	7	11	1	3	10	6	3	32	2	4	22	38	75	0	0
20210407	20202021	"Minnesota Wild"	"HT"	8	28	19	4	5	20	6	2	16	13	8	19	4	8	28	37	75	0	0
20210407	20202021	"Arizona Coyotes"	"VT"	3	2	27	0	2	9	5	2	27	6	3	27	0	0	2	20	51	0	0
20210407	20202021	"Los Angeles Kings"	"HT"	4	4	30	0	1	11	2	12	25	8	4	30	0	0	4	31	51	0	0
20210408	20202021	"New Jersey Devils"	"VT"	6	6	38	2	4	6	3	2	9	11	6	38	2	4	6	27	52	0	0
20210408	20202021	"Buffalo Sabres"	"HT"	3	8	27	1	3	11	5	1	13	6	3	27	1	2	8	25	52	0	0
20210408	20202021	"Philadelphia Flyers"	"VT"	2	19	27	0	2	10	1	11	14	2	2	27	0	0	19	33	59	0	0
20210408	20202021	"New York Islanders"	"HT"	2	4	23	0	3	19	3	11	29	3	2	23	0	0	4	26	59	0	0
20210408	20202021	"Pittsburgh Penguins"	"VT"	5	15	32	1	4	9	4	5	22	9	5	32	1	2	15	33	56	0	0
20210408	20202021	"New York Rangers"	"HT"	2	15	24	1	4	14	4	12	19	3	2	24	1	2	15	23	56	0	0
20210408	20202021	"Boston Bruins"	"VT"	4	21	32	1	4	18	11	2	19	5	4	32	1	2	21	35	60	1	1
20210408	20202021	"Washington Capitals"	"HT"	2	15	33	2	7	9	6	6	26	4	2	33	2	4	15	25	60	0	0
20210408	20202021	"Florida Panthers"	"VT"	0	12	24	0	4	8	4	8	39	0	0	24	0	0	12	35	60	0	0
20210408	20202021	"Carolina Hurricanes"	"HT"	3	12	22	1	4	9	5	14	24	5	3	22	1	2	10	25	60	0	0
20210408	20202021	"Tampa Bay Lightning"	"VT"	6	19	30	1	4	6	2	7	15	12	6	30	1	2	19	34	60	0	0
20210408	20202021	"Columbus Blue Jackets"	"HT"	4	13	36	0	2	12	10	10	23	7	4	36	0	0	11	26	60	0	0
20210408	20202021	"Nashville Predators"	"VT"	7	23	32	0	1	14	1	3	13	11	7	32	0	0	21	37	51	0	0
20210408	20202021	"Detroit Red Wings"	"HT"	1	11	26	0	2	5	2	4	10	2	1	26	0	0	11	14	51	0	0
20210408	20202021	"Dallas Stars"	"VT"	5	6	34	2	3	23	9	7	46	8	5	34	2	4	6	30	52	0	0
20210408	20202021	"Chicago Blackhawks"	"HT"	1	6	39	0	3	10	7	9	31	2	1	39	0	0	6	22	52	0	0
20210408	20202021	"Winnipeg Jets"	"VT"	4	6	27	0	3	12	5	18	21	8	4	27	0	0	6	24	58	0	0
20210408	20202021	"Montréal Canadiens"	"HT"	2	8	38	0	2	15	6	10	28	4	2	38	0	0	8	34	58	0	0
20210408	20202021	"Edmonton Oilers"	"VT"	3	4	23	1	1	12	4	8	30	4	3	23	1	2	2	23	51	0	0
20210408	20202021	"Ottawa Senators"	"HT"	1	2	40	0	2	9	3	5	33	2	1	40	0	0	2	28	51	0	0
20210409	20202021	"Washington Capitals"	"VT"	4	6	33	0	1	14	2	3	21	7	4	33	0	0	6	23	58	0	0
20210409	20202021	"Buffalo Sabres"	"HT"	3	2	33	0	3	12	3	5	16	4	3	33	0	0	0	35	58	0	0
20210409	20202021	"Pittsburgh Penguins"	"VT"	6	2	27	2	4	12	7	7	18	12	6	27	2	4	2	29	59	0	0
20210409	20202021	"New Jersey Devils"	"HT"	4	8	30	0	1	10	9	8	12	4	4	30	0	0	6	30	59	0	0
20210409	20202021	"New York Rangers"	"VT"	4	2	36	0	0	16	1	8	12	6	4	36	0	0	2	29	58	0	0
20210409	20202021	"New York Islanders"	"HT"	1	0	32	0	1	10	1	11	21	1	1	32	0	0	0	29	58	0	0
20210409	20202021	"Minnesota Wild"	"VT"	1	4	25	0	2	9	7	14	18	1	1	25	0	0	4	29	64	0	0
20210409	20202021	"St. Louis Blues"	"HT"	9	4	38	1	2	15	9	14	7	16	9	38	1	2	4	35	64	1	0
20210409	20202021	"Arizona Coyotes"	"VT"	4	4	26	1	2	12	9	4	43	8	4	26	1	2	4	27	55	0	0
20210409	20202021	"Vegas Golden Knights"	"HT"	7	4	37	1	2	19	5	7	25	11	7	37	1	2	4	28	55	1	1
20210409	20202021	"Colorado Avalanche"	"VT"	2	4	35	0	3	8	7	10	15	3	2	35	0	0	4	22	46	0	0
20210409	20202021	"Anaheim Ducks"	"HT"	0	6	28	0	2	12	5	14	26	0	0	28	0	0	6	24	46	0	0
20210409	20202021	"Los Angeles Kings"	"VT"	2	23	34	0	3	11	5	9	18	2	2	34	0	0	23	34	59	0	0
20210409	20202021	"San Jose Sharks"	"HT"	5	23	29	0	3	15	11	10	23	10	5	29	0	0	23	25	59	1	2
20210410	20202021	"Boston Bruins"	"VT"	2	4	32	0	4	17	4	7	20	4	2	32	0	0	4	29	57	0	0
20210410	20202021	"Philadelphia Flyers"	"HT"	3	8	23	1	2	15	4	11	24	6	3	23	1	2	8	28	57	0	0
20210410	20202021	"Detroit Red Wings"	"VT"	4	4	28	0	2	15	3	13	18	3	4	28	0	0	4	28	58	0	0
20210410	20202021	"Carolina Hurricanes"	"HT"	4	4	34	0	2	11	6	12	19	6	4	34	0	0	4	30	58	0	0
20210410	20202021	"Chicago Blackhawks"	"VT"	4	2	28	1	5	14	6	9	9	8	4	28	1	2	2	32	59	0	0
20210410	20202021	"Columbus Blue Jackets"	"HT"	3	10	26	0	1	6	7	8	12	4	3	26	0	0	6	27	59	0	0
20210410	20202021	"Tampa Bay Lightning"	"VT"	3	8	34	0	3	9	4	7	12	4	3	34	0	0	8	27	57	0	0
20210410	20202021	"Nashville Predators"	"HT"	0	16	36	0	3	7	7	11	25	0	0	36	0	0	16	30	57	0	0
20210410	20202021	"Winnipeg Jets"	"VT"	5	13	25	2	5	13	6	4	19	6	5	25	2	4	13	26	46	0	0
20210410	20202021	"Montréal Canadiens"	"HT"	0	27	19	0	3	13	4	17	35	0	0	19	0	0	25	20	46	0	0
20210410	20202021	"Ottawa Senators"	"VT"	5	2	32	1	2	13	6	16	24	6	5	32	1	1	2	25	50	1	0
20210410	20202021	"Toronto Maple Leafs"	"HT"	6	4	38	0	1	9	14	20	16	11	6	38	0	0	4	25	50	0	0
20210410	20202021	"Florida Panthers"	"VT"	1	6	21	1	4	7	3	10	26	1	1	21	1	1	6	27	59	0	0
20210410	20202021	"Dallas Stars"	"HT"	4	8	20	1	3	28	9	6	34	5	4	20	1	2	8	32	59	0	0
20210410	20202021	"Los Angeles Kings"	"VT"	4	10	26	1	5	21	7	7	26	6	4	26	1	0	10	30	58	0	0
20210410	20202021	"San Jose Sharks"	"HT"	2	10	28	1	5	11	9	11	30	4	2	28	1	2	10	28	58	0	0
20210410	20202021	"Minnesota Wild"	"VT"	2	8	30	1	2	23	6	10	16	3	2	30	1	2	8	24	53	0	0
20210410	20202021	"St. Louis Blues"	"HT"	3	6	30	1	3	17	9	5	13	6	3	30	1	2	6	29	53	0	0
20210410	20202021	"Edmonton Oilers"	"VT"	0	8	17	0	2	15	8	20	17	0	0	17	0	0	8	33	59	0	0
