"date","gameID","team","VorH","bat_runs","bat_homeRuns","bat_strikeOuts","bat_baseOnBalls","pitch_runs","pitch_homeRuns","pitch_strikeOuts","pitch_baseOnBalls"
20210903,632639,"Boston Red Sox","H",8,4,8,5,5,2,13,3
20210903,632642,"Baltimore Orioles","V",3,2,14,5,4,1,12,3
20210903,632642,"New York Yankees","H",4,1,12,3,3,2,14,5
20210903,632644,"Atlanta Braves","V",3,1,3,0,4,1,10,1
20210903,632644,"Colorado Rockies","H",4,1,10,1,3,1,3,0
20210903,632645,"Los Angeles Dodgers","V",2,0,9,4,3,0,9,8
20210903,632645,"San Francisco Giants","H",3,0,9,8,2,0,9,4
20210903,632651,"Houston Astros","V",6,2,7,1,3,0,8,6
20210903,632651,"San Diego Padres","H",3,0,8,6,6,2,7,1
20210903,632654,"Detroit Tigers","V",15,5,9,3,5,2,13,6
20210903,632654,"Cincinnati Reds","H",5,2,13,6,15,5,9,3
20210903,632660,"Pittsburgh Pirates","V",5,3,13,0,6,2,7,5
20210903,632660,"Chicago Cubs","H",6,2,7,5,5,3,13,0
20210903,632708,"Seattle Mariners","V",6,2,12,7,5,0,8,3
20210903,632708,"Arizona Diamondbacks","H",5,0,8,3,6,2,12,7
20210904,632600,"Minnesota Twins","V",4,2,8,4,11,6,7,5
20210904,632600,"Tampa Bay Rays","H",11,6,7,5,4,2,8,4
20210904,632611,"New York Mets","V",3,1,8,4,4,2,8,1
20210904,632611,"Washington Nationals","H",4,2,8,1,3,1,8,4
20210904,632612,"Houston Astros","V",2,1,7,4,10,3,8,5
20210904,632612,"San Diego Padres","H",10,3,8,5,2,1,7,4
20210904,632615,"Atlanta Braves","V",6,2,7,3,7,2,6,6
20210904,632615,"Colorado Rockies","H",7,2,6,6,6,2,7,3
20210904,632616,"Oakland Athletics","V",8,3,10,1,10,4,4,2
20210904,632616,"Toronto Blue Jays","H",10,4,4,2,8,3,10,1
20210904,632622,"Baltimore Orioles","V",4,0,13,4,3,1,7,4
20210904,632622,"New York Yankees","H",3,1,7,4,4,0,13,4
20210904,632623,"Seattle Mariners","V",8,2,7,2,5,2,3,2
20210904,632623,"Arizona Diamondbacks","H",5,2,3,2,8,2,7,2
20210904,632624,"Pittsburgh Pirates","V",6,1,7,4,7,1,7,4
20210904,632624,"Chicago Cubs","H",7,1,7,4,6,1,7,4
20210904,632625,"Texas Rangers","V",1,0,8,0,4,2,6,1
20210904,632625,"Los Angeles Angels","H",4,2,6,1,1,0,8,0
20210904,632626,"Philadelphia Phillies","V",2,1,8,3,3,1,13,3
20210904,632626,"Miami Marlins","H",3,1,13,3,2,1,8,3
20210904,632634,"Cleveland Indians","V",3,1,8,2,4,1,8,8
20210904,632634,"Boston Red Sox","H",4,1,8,8,3,1,8,2
20210904,632636,"Los Angeles Dodgers","V",6,2,8,6,1,0,11,0
20210904,632636,"San Francisco Giants","H",1,0,11,0,6,2,8,6
20210904,632649,"Detroit Tigers","V",4,1,12,5,7,1,8,5
20210904,632649,"Cincinnati Reds","H",7,1,8,5,4,1,12,5
20210904,632652,"Chicago White Sox","V",10,2,10,6,7,3,9,1
20210904,632652,"Kansas City Royals","H",7,3,9,1,10,2,10,6
20210904,632667,"St. Louis Cardinals","V",0,0,7,0,4,1,7,1
20210904,632667,"Milwaukee Brewers","H",4,1,7,1,0,0,7,0
20210904,634556,"New York Mets","V",11,3,8,2,9,1,7,5
20210904,634556,"Washington Nationals","H",9,1,7,5,11,3,8,2
20210905,632582,"Baltimore Orioles","V",8,2,10,5,7,2,8,6
20210905,632582,"New York Yankees","H",7,2,8,6,8,2,10,5
20210905,632592,"Cleveland Indians","V",11,1,10,4,5,1,6,4
20210905,632592,"Boston Red Sox","H",5,1,6,4,11,1,10,4
20210905,632598,"New York Mets","V",13,4,8,4,6,2,9,5
20210905,632598,"Washington Nationals","H",6,2,9,5,13,4,8,4
20210905,632599,"Los Angeles Dodgers","V",4,1,9,6,6,1,6,5
20210905,632599,"San Francisco Giants","H",6,1,6,5,4,1,9,6
20210905,632601,"Seattle Mariners","V",10,0,6,5,4,1,11,2
20210905,632601,"Arizona Diamondbacks","H",4,1,11,2,10,0,6,5
20210905,632602,"Philadelphia Phillies","V",4,2,8,3,3,1,13,3
20210905,632602,"Miami Marlins","H",3,1,13,3,4,2,8,3
20210905,632605,"Minnesota Twins","V",6,0,5,5,5,2,5,4
20210905,632605,"Tampa Bay Rays","H",5,2,5,4,6,0,5,5
20210905,632606,"Atlanta Braves","V",9,4,4,3,2,0,4,2
20210905,632606,"Colorado Rockies","H",2,0,4,2,9,4,4,3
20210905,632607,"Oakland Athletics","V",0,0,15,3,8,2,6,3
20210905,632607,"Toronto Blue Jays","H",8,2,6,3,0,0,15,3
20210905,632610,"St. Louis Cardinals","V",5,1,13,7,6,2,6,5
20210905,632610,"Milwaukee Brewers","H",6,2,6,5,5,1,13,7
20210905,632613,"Pittsburgh Pirates","V",8,2,8,9,11,4,8,5
20210905,632613,"Chicago Cubs","H",11,4,8,5,8,2,8,9
20210905,632614,"Chicago White Sox","V",0,0,10,1,6,1,11,5
20210905,632614,"Kansas City Royals","H",6,1,11,5,0,0,10,1
20210905,632618,"Detroit Tigers","V",4,0,10,3,1,0,6,2
20210905,632618,"Cincinnati Reds","H",1,0,6,2,4,0,10,3
20210905,632619,"Texas Rangers","V",7,2,8,3,3,2,7,3
20210905,632619,"Los Angeles Angels","H",3,2,7,3,7,2,8,3
20210905,632647,"Houston Astros","V",3,2,3,3,4,1,6,2
20210905,632647,"San Diego Padres","H",4,1,6,2,3,2,3,3
20210906,632584,"Philadelphia Phillies","V",12,6,7,4,0,0,15,1
20210906,632584,"Milwaukee Brewers","H",0,0,15,1,12,6,7,4
20210906,632585,"Detroit Tigers","V",3,0,8,2,6,1,7,3
20210906,632585,"Pittsburgh Pirates","H",6,1,7,3,3,0,8,2
20210906,632591,"Minnesota Twins","V",5,2,9,1,2,1,9,1
20210906,632591,"Cleveland Indians","H",2,1,9,1,5,2,9,1
20210906,632593,"Toronto Blue Jays","V",8,4,7,5,0,0,10,0
20210906,632593,"New York Yankees","H",0,0,10,0,8,4,7,5
20210906,632596,"Seattle Mariners","V",2,0,10,8,11,1,5,8
20210906,632596,"Houston Astros","H",11,1,5,8,2,0,10,8
20210906,632597,"Cincinnati Reds","V",3,0,6,2,4,1,12,0
20210906,632597,"Chicago Cubs","H",4,1,12,0,3,0,6,2
20210906,632603,"Tampa Bay Rays","V",11,2,12,2,10,1,10,7
20210906,632603,"Boston Red Sox","H",10,1,10,7,11,2,12,2
20210906,632604,"New York Mets","V",3,1,6,2,4,0,4,5
20210906,632604,"Washington Nationals","H",4,0,4,5,3,1,6,2
20210906,632608,"San Francisco Giants","V",10,4,9,4,5,3,9,2
20210906,632608,"Colorado Rockies","H",5,3,9,2,10,4,9,4
20210906,632620,"Texas Rangers","V",4,0,5,1,0,0,7,2
20210906,632620,"Los Angeles Angels","H",0,0,7,2,4,0,5,1
20210906,632628,"Los Angeles Dodgers","V",5,1,6,2,1,0,14,0
20210906,632628,"St. Louis Cardinals","H",1,0,14,0,5,1,6,2
20210906,632658,"Kansas City Royals","V",3,1,4,3,2,1,6,1
20210906,632658,"Baltimore Orioles","H",2,1,6,1,3,1,4,3
20210907,632558,"Los Angeles Dodgers","V",7,4,8,1,2,0,5,2
20210907,632558,"St. Louis Cardinals","H",2,0,5,2,7,4,8,1
20210907,632560,"Detroit Tigers","V",2,0,9,6,3,0,7,6
20210907,632560,"Pittsburgh Pirates","H",3,0,7,6,2,0,9,6
20210907,632569,"Philadelphia Phillies","V",0,0,5,1,10,1,10,3
20210907,632569,"Milwaukee Brewers","H",10,1,10,3,0,0,5,1
20210907,632572,"New York Mets","V",9,2,5,5,4,0,10,2
20210907,632572,"Miami Marlins","H",4,0,10,2,9,2,5,5
20210907,632577,"Toronto Blue Jays","V",5,3,7,4,1,0,8,0
20210907,632577,"New York Yankees","H",1,0,8,0,5,3,7,4
20210907,632578,"Chicago White Sox","V",6,0,8,3,3,0,5,3
20210907,632578,"Oakland Athletics","H",3,0,5,3,6,0,8,3
20210907,632581,"Los Angeles Angels","V",4,1,13,2,0,0,8,3
20210907,632581,"San Diego Padres","H",0,0,8,3,4,1,13,2
20210907,632583,"Washington Nationals","V",5,1,8,5,8,2,9,4
20210907,632583,"Atlanta Braves","H",8,2,9,4,5,1,8,5
20210907,632586,"Minnesota Twins","V",3,1,10,4,0,0,13,5
20210907,632586,"Cleveland Indians","H",0,0,13,5,3,1,10,4
20210907,632587,"San Francisco Giants","V",12,1,4,5,3,0,7,0
20210907,632587,"Colorado Rockies","H",3,0,7,0,12,1,4,5
20210907,632588,"Tampa Bay Rays","V",12,5,9,1,7,3,5,1
20210907,632588,"Boston Red Sox","H",7,3,5,1,12,5,9,1
20210907,632590,"Seattle Mariners","V",4,1,6,1,5,2,10,2
20210907,632590,"Houston Astros","H",5,2,10,2,4,1,6,1
20210907,632594,"Kansas City Royals","V",3,1,5,3,7,3,10,3
20210907,632594,"Baltimore Orioles","H",7,3,10,3,3,1,5,3
20210907,632595,"Texas Rangers","V",3,0,10,0,1,0,4,2
20210907,632595,"Arizona Diamondbacks","H",1,0,4,2,3,0,10,0
20210907,632637,"Cincinnati Reds","V",4,2,7,3,3,3,10,0
20210907,632637,"Chicago Cubs","H",3,3,10,0,4,2,7,3
20210908,632545,"Chicago White Sox","V",1,0,8,2,5,1,4,1
20210908,632545,"Oakland Athletics","H",5,1,4,1,1,0,8,2
20210908,632554,"Washington Nationals","V",4,2,4,8,2,2,12,5
20210908,632554,"Atlanta Braves","H",2,2,12,5,4,2,4,8
20210908,632565,"Philadelphia Phillies","V",3,1,10,5,4,1,10,4
20210908,632565,"Milwaukee Brewers","H",4,1,10,4,3,1,10,5
20210908,632566,"Cincinnati Reds","V",1,1,5,1,4,2,8,2
20210908,632566,"Chicago Cubs","H",4,2,8,2,1,1,5,1
20210908,632567,"Toronto Blue Jays","V",6,1,13,11,3,1,10,4
20210908,632567,"New York Yankees","H",3,1,10,4,6,1,13,11
20210908,632573,"Texas Rangers","V",8,0,4,5,5,2,5,3
20210908,632573,"Arizona Diamondbacks","H",5,2,5,3,8,0,4,5
20210908,632574,"New York Mets","V",1,1,15,2,2,0,10,2
20210908,632574,"Miami Marlins","H",2,0,10,2,1,1,15,2
20210908,632575,"Tampa Bay Rays","V",1,0,11,3,2,1,7,2
20210908,632575,"Boston Red Sox","H",2,1,7,2,1,0,11,3
20210908,632576,"Kansas City Royals","V",8,2,5,2,9,1,7,2
20210908,632576,"Baltimore Orioles","H",9,1,7,2,8,2,5,2
20210908,632579,"Minnesota Twins","V",3,1,9,2,0,0,7,0
20210908,632579,"Cleveland Indians","H",0,0,7,0,3,1,9,2
20210908,632580,"Seattle Mariners","V",8,1,12,7,5,3,7,3
20210908,632580,"Houston Astros","H",5,3,7,3,8,1,12,7
20210908,632589,"San Francisco Giants","V",7,1,17,4,4,1,8,3
20210908,632589,"Colorado Rockies","H",4,1,8,3,7,1,17,4
20210908,632609,"Detroit Tigers","V",5,1,9,2,1,0,6,2
20210908,632609,"Pittsburgh Pirates","H",1,0,6,2,5,1,9,2
20210908,632631,"Los Angeles Angels","V",5,2,12,1,8,0,10,8
20210908,632631,"San Diego Padres","H",8,0,10,8,5,2,12,1
20210908,632643,"Los Angeles Dodgers","V",4,1,5,0,5,2,7,2
20210908,632643,"St. Louis Cardinals","H",5,2,7,2,4,1,5,0
20210909,632536,"New York Mets","V",2,1,13,5,3,1,7,0
20210909,632536,"Miami Marlins","H",3,1,7,0,2,1,13,5
20210909,632546,"Toronto Blue Jays","V",6,3,9,4,4,3,11,2
20210909,632546,"New York Yankees","H",4,3,11,2,6,3,9,4
20210909,632548,"Colorado Rockies","V",4,2,9,1,3,1,6,2
20210909,632548,"Philadelphia Phillies","H",3,1,6,2,4,2,9,1
20210909,632556,"Kansas City Royals","V",6,2,7,2,0,0,4,4
20210909,632556,"Baltimore Orioles","H",0,0,4,4,6,2,7,2
20210909,632561,"Minnesota Twins","V",1,1,5,2,4,3,6,6
20210909,632561,"Cleveland Indians","H",4,3,6,6,1,1,5,2
20210909,632562,"Chicago White Sox","V",1,0,9,1,3,0,8,3
20210909,632562,"Oakland Athletics","H",3,0,8,3,1,0,9,1
20210909,632564,"Los Angeles Dodgers","V",1,0,7,3,2,1,11,3
20210909,632564,"St. Louis Cardinals","H",2,1,11,3,1,0,7,3
20210909,632570,"Washington Nationals","V",6,1,9,4,7,5,11,4
20210909,632570,"Atlanta Braves","H",7,5,11,4,6,1,9,4
20210910,632528,"Arizona Diamondbacks","V",4,2,9,2,5,3,7,2
20210910,632528,"Seattle Mariners","H",5,3,7,2,4,2,9,2
20210910,632534,"Cincinnati Reds","V",4,2,2,4,2,1,12,2
20210910,632534,"St. Louis Cardinals","H",2,1,12,2,4,2,2,4
20210910,632537,"Colorado Rockies","V",11,3,11,6,2,1,8,6
20210910,632537,"Philadelphia Phillies","H",2,1,8,6,11,3,11,6
20210910,632541,"Kansas City Royals","V",6,2,10,3,4,2,9,2
20210910,632541,"Minnesota Twins","H",4,2,9,2,6,2,10,3
20210910,632542,"San Diego Padres","V",0,0,9,1,3,1,8,5
20210910,632542,"Los Angeles Dodgers","H",3,1,8,5,0,0,9,1
20210910,632543,"Tampa Bay Rays","V",4,0,10,5,10,3,13,4
20210910,632543,"Detroit Tigers","H",10,3,13,4,4,0,10,5
20210910,632544,"Texas Rangers","V",5,0,9,3,10,0,12,2
20210910,632544,"Oakland Athletics","H",10,0,12,2,5,0,9,3
20210910,632549,"Los Angeles Angels","V",5,2,10,5,10,0,4,3
20210910,632549,"Houston Astros","H",10,0,4,3,5,2,10,5
20210910,632550,"San Francisco Giants","V",6,2,7,4,1,1,9,4
20210910,632550,"Chicago Cubs","H",1,1,9,4,6,2,7,4
20210910,632552,"New York Yankees","V",3,2,10,1,10,1,10,4
20210910,632552,"New York Mets","H",10,1,10,4,3,2,10,1
20210910,632555,"Washington Nationals","V",3,1,6,5,4,1,1,3
20210910,632555,"Pittsburgh Pirates","H",4,1,1,3,3,1,6,5
20210910,632557,"Milwaukee Brewers","V",10,4,5,4,3,0,6,6
20210910,632557,"Cleveland Indians","H",3,0,6,6,10,4,5,4
20210910,632559,"Boston Red Sox","V",3,1,11,2,4,1,7,6
20210910,632559,"Chicago White Sox","H",4,1,7,6,3,1,11,2
20210910,632563,"Toronto Blue Jays","V",3,0,8,5,6,3,10,6
20210910,632563,"Baltimore Orioles","H",6,3,10,6,3,0,8,5
20210910,632571,"Miami Marlins","V",2,1,17,2,6,0,10,4
20210910,632571,"Atlanta Braves","H",6,0,10,4,2,1,17,2
20210911,632501,"Washington Nationals","V",7,1,8,5,10,2,8,10
20210911,632501,"Pittsburgh Pirates","H",10,2,8,10,7,1,8,5
20210911,632515,"Tampa Bay Rays","V",7,1,6,2,2,1,10,1
20210911,632515,"Detroit Tigers","H",2,1,10,1,7,1,6,2
20210911,632517,"Arizona Diamondbacks","V",7,1,11,4,3,2,8,2
20210911,632517,"Seattle Mariners","H",3,2,8,2,7,1,11,4
20210911,632525,"Cincinnati Reds","V",4,2,5,2,6,2,7,1
20210911,632525,"St. Louis Cardinals","H",6,2,7,1,4,2,5,2
20210911,632527,"Kansas City Royals","V",2,0,6,1,9,5,9,4
20210911,632527,"Minnesota Twins","H",9,5,9,4,2,0,6,1
20210911,632529,"Los Angeles Angels","V",4,1,5,5,2,0,10,6
20210911,632529,"Houston Astros","H",2,0,10,6,4,1,5,5
20210911,632530,"San Diego Padres","V",4,1,8,2,5,1,6,3
20210911,632530,"Los Angeles Dodgers","H",5,1,6,3,4,1,8,2
20210911,632531,"Boston Red Sox","V",9,1,15,6,8,2,6,5
20210911,632531,"Chicago White Sox","H",8,2,6,5,9,1,15,6
20210911,632533,"Milwaukee Brewers","V",3,0,5,4,0,0,16,1
20210911,632533,"Cleveland Indians","H",0,0,16,1,3,0,5,4
20210911,632535,"Texas Rangers","V",8,3,8,2,6,3,5,2
20210911,632535,"Oakland Athletics","H",6,3,5,2,8,3,8,2
20210911,632538,"Miami Marlins","V",6,3,8,1,4,0,9,1
20210911,632538,"Atlanta Braves","H",4,0,9,1,6,3,8,1
20210911,632539,"Toronto Blue Jays","V",11,4,3,4,10,4,7,3
20210911,632539,"Baltimore Orioles","H",10,4,7,3,11,4,3,4
20210911,632540,"Colorado Rockies","V",1,1,9,3,6,3,6,5
20210911,632540,"Philadelphia Phillies","H",6,3,6,5,1,1,9,3
20210911,632547,"San Francisco Giants","V",15,2,9,11,4,0,11,1
20210911,632547,"Chicago Cubs","H",4,0,11,1,15,2,9,11
20210911,632551,"New York Yankees","V",8,4,11,1,7,2,11,6
20210911,632551,"New York Mets","H",7,2,11,6,8,4,11,1
20210912,632498,"Toronto Blue Jays","V",22,5,8,8,7,3,10,3
20210912,632498,"Baltimore Orioles","H",7,3,10,3,22,5,8,8
20210912,632508,"San Francisco Giants","V",6,1,9,4,5,1,8,2
20210912,632508,"Chicago Cubs","H",5,1,8,2,6,1,9,4
20210912,632510,"Milwaukee Brewers","V",11,5,9,3,1,0,15,1
20210912,632510,"Cleveland Indians","H",1,0,15,1,11,5,9,3
20210912,632512,"Tampa Bay Rays","V",7,2,10,6,8,2,6,5
20210912,632512,"Detroit Tigers","H",8,2,6,5,7,2,10,6
20210912,632513,"Boston Red Sox","V",1,0,13,3,2,1,11,3
20210912,632513,"Chicago White Sox","H",2,1,11,3,1,0,13,3
20210912,632514,"Colorado Rockies","V",5,2,12,1,4,1,9,3
20210912,632514,"Philadelphia Phillies","H",4,1,9,3,5,2,12,1
20210912,632516,"Cincinnati Reds","V",0,0,10,1,2,1,6,1
20210912,632516,"St. Louis Cardinals","H",2,1,6,1,0,0,10,1
20210912,632519,"Kansas City Royals","V",5,1,11,3,3,0,11,2
20210912,632519,"Minnesota Twins","H",3,0,11,2,5,1,11,3
20210912,632522,"New York Yankees","V",6,2,13,7,7,3,5,5
20210912,632522,"New York Mets","H",7,3,5,5,6,2,13,7
20210912,632523,"Miami Marlins","V",3,1,8,2,5,3,6,3
20210912,632523,"Atlanta Braves","H",5,3,6,3,3,1,8,2
20210912,632524,"Arizona Diamondbacks","V",5,1,11,1,4,3,4,4
20210912,632524,"Seattle Mariners","H",4,3,4,4,5,1,11,1
20210912,632526,"Washington Nationals","V",6,3,2,5,2,0,6,3
20210912,632526,"Pittsburgh Pirates","H",2,0,6,3,6,3,2,5
20210912,632532,"Los Angeles Angels","V",1,1,11,3,3,1,10,5
20210912,632532,"Houston Astros","H",3,1,10,5,1,1,11,3
20210912,632553,"Texas Rangers","V",4,0,11,2,3,2,2,1
20210912,632553,"Oakland Athletics","H",3,2,2,1,4,0,11,2
20210912,632568,"San Diego Padres","V",0,0,9,0,8,3,7,4
20210912,632568,"Los Angeles Dodgers","H",8,3,7,4,0,0,9,0
20210913,632478,"St. Louis Cardinals","V",7,1,10,4,0,0,10,4
20210913,632478,"New York Mets","H",0,0,10,4,7,1,10,4
20210913,632489,"Tampa Bay Rays","V",1,1,10,0,8,2,2,2
20210913,632489,"Toronto Blue Jays","H",8,2,2,2,1,1,10,0
20210913,632502,"Houston Astros","V",15,5,8,5,1,0,10,1
20210913,632502,"Texas Rangers","H",1,0,10,1,15,5,8,5
20210913,632507,"Boston Red Sox","V",4,3,15,1,5,1,8,2
20210913,632507,"Seattle Mariners","H",5,1,8,2,4,3,15,1
20210913,632509,"Arizona Diamondbacks","V",1,0,9,3,5,1,5,3
20210913,632509,"Los Angeles Dodgers","H",5,1,5,3,1,0,9,3
20210913,632518,"Miami Marlins","V",3,0,8,3,0,0,7,0
20210913,632518,"Washington Nationals","H",0,0,7,0,3,0,8,3
20210913,632520,"San Diego Padres","V",1,0,11,2,9,4,7,4
20210913,632520,"San Francisco Giants","H",9,4,7,4,1,0,11,2
20210913,632730,"Minnesota Twins","V",5,3,13,3,6,2,8,5
20210913,632730,"New York Yankees","H",6,2,8,5,5,3,13,3
20210914,632480,"Boston Red Sox","V",8,3,10,4,4,0,13,3
20210914,632480,"Seattle Mariners","H",4,0,13,3,8,3,10,4
20210914,632482,"Houston Astros","V",1,0,9,1,8,3,7,5
20210914,632482,"Texas Rangers","H",8,3,7,5,1,0,9,1
20210914,632491,"San Diego Padres","V",1,0,7,1,6,1,10,6
20210914,632491,"San Francisco Giants","H",6,1,10,6,1,0,7,1
20210914,632492,"St. Louis Cardinals","V",7,1,12,3,6,1,4,8
20210914,632492,"New York Mets","H",6,1,4,8,7,1,12,3
20210914,632493,"Cleveland Indians","V",3,0,5,1,6,1,6,1
20210914,632493,"Minnesota Twins","H",6,1,6,1,3,0,5,1
20210914,632495,"Chicago Cubs","V",6,2,10,3,3,1,8,3
20210914,632495,"Philadelphia Phillies","H",3,1,8,3,6,2,10,3
20210914,632496,"Miami Marlins","V",2,2,14,0,8,1,4,6
20210914,632496,"Washington Nationals","H",8,1,4,6,2,2,14,0
20210914,632497,"Tampa Bay Rays","V",2,2,5,0,0,0,6,1
20210914,632497,"Toronto Blue Jays","H",0,0,6,1,2,2,5,0
20210914,632499,"Milwaukee Brewers","V",0,0,9,4,1,0,18,3
20210914,632499,"Detroit Tigers","H",1,0,18,3,0,0,9,4
20210914,632500,"New York Yankees","V",7,5,4,3,2,0,12,5
20210914,632500,"Baltimore Orioles","H",2,0,12,5,7,5,4,3
20210914,632503,"Cincinnati Reds","V",5,1,8,2,6,0,6,2
20210914,632503,"Pittsburgh Pirates","H",6,0,6,2,5,1,8,2
20210914,632504,"Colorado Rockies","V",5,2,10,5,4,1,11,3
20210914,632504,"Atlanta Braves","H",4,1,11,3,5,2,10,5
20210914,632505,"Arizona Diamondbacks","V",4,1,10,2,8,3,6,4
20210914,632505,"Los Angeles Dodgers","H",8,3,6,4,4,1,10,2
20210914,632506,"Los Angeles Angels","V",3,2,12,7,9,2,4,3
20210914,632506,"Chicago White Sox","H",9,2,4,3,3,2,12,7
20210914,632511,"Oakland Athletics","V",7,0,6,6,10,3,9,4
20210914,632511,"Kansas City Royals","H",10,3,9,4,7,0,6,6
20210914,633581,"Cleveland Indians","V",3,1,8,2,1,0,8,1
20210914,633581,"Minnesota Twins","H",1,0,8,1,3,1,8,2
20210915,632463,"Cleveland Indians","V",12,3,6,3,3,1,6,3
20210915,632463,"Minnesota Twins","H",3,1,6,3,12,3,6,3
20210915,632464,"San Diego Padres","V",9,1,5,3,6,4,5,5
20210915,632464,"San Francisco Giants","H",6,4,5,5,9,1,5,3
20210915,632465,"Colorado Rockies","V",3,0,14,2,2,1,12,4
20210915,632465,"Atlanta Braves","H",2,1,12,4,3,0,14,2
20210915,632471,"Oakland Athletics","V",12,1,7,5,10,1,10,4
20210915,632471,"Kansas City Royals","H",10,1,10,4,12,1,7,5
20210915,632477,"Miami Marlins","V",8,3,10,3,6,1,9,5
20210915,632477,"Washington Nationals","H",6,1,9,5,8,3,10,3
20210915,632479,"Milwaukee Brewers","V",1,0,12,3,4,1,8,1
20210915,632479,"Detroit Tigers","H",4,1,8,1,1,0,12,3
20210915,632481,"Boston Red Sox","V",9,1,12,6,4,0,12,2
20210915,632481,"Seattle Mariners","H",4,0,12,2,9,1,12,6
20210915,632483,"Tampa Bay Rays","V",3,2,15,0,6,1,8,2
20210915,632483,"Toronto Blue Jays","H",6,1,8,2,3,2,15,0
20210915,632484,"Arizona Diamondbacks","V",3,1,11,4,5,1,3,3
20210915,632484,"Los Angeles Dodgers","H",5,1,3,3,3,1,11,4
20210915,632485,"Houston Astros","V",7,3,8,0,2,0,8,1
20210915,632485,"Texas Rangers","H",2,0,8,1,7,3,8,0
20210915,632486,"Chicago Cubs","V",5,3,11,1,6,2,5,2
20210915,632486,"Philadelphia Phillies","H",6,2,5,2,5,3,11,1
20210915,632487,"Cincinnati Reds","V",4,1,7,2,5,0,5,5
20210915,632487,"Pittsburgh Pirates","H",5,0,5,5,4,1,7,2
20210915,632490,"Los Angeles Angels","V",3,1,7,5,2,1,11,1
20210915,632490,"Chicago White Sox","H",2,1,11,1,3,1,7,5
20210915,632494,"New York Yankees","V",4,1,6,3,3,2,16,2
20210915,632494,"Baltimore Orioles","H",3,2,16,2,4,1,6,3
20210915,632521,"St. Louis Cardinals","V",11,4,9,3,4,2,8,0
20210915,632521,"New York Mets","H",4,2,8,0,11,4,9,3
20210916,632452,"New York Yankees","V",2,1,8,6,3,1,17,2
20210916,632452,"Baltimore Orioles","H",3,1,17,2,2,1,8,6
20210916,632462,"Cincinnati Reds","V",1,0,7,3,0,0,10,3
20210916,632462,"Pittsburgh Pirates","H",0,0,10,3,1,0,7,3
20210916,632468,"Oakland Athletics","V",7,0,4,4,2,1,7,3
20210916,632468,"Kansas City Royals","H",2,1,7,3,7,0,4,4
20210916,632472,"Houston Astros","V",12,2,10,8,1,0,6,4
20210916,632472,"Texas Rangers","H",1,0,6,4,12,2,10,8
20210916,632473,"San Diego Padres","V",7,1,8,3,4,1,10,2
20210916,632473,"San Francisco Giants","H",4,1,10,2,7,1,8,3
20210916,632474,"Detroit Tigers","V",2,2,6,2,5,2,7,6
20210916,632474,"Tampa Bay Rays","H",5,2,7,6,2,2,6,2
20210916,632475,"Chicago Cubs","V",8,2,7,6,17,1,6,6
20210916,632475,"Philadelphia Phillies","H",17,1,6,6,8,2,7,6
20210916,632476,"Los Angeles Angels","V",9,2,12,2,3,0,11,4
20210916,632476,"Chicago White Sox","H",3,0,11,4,9,2,12,2
20210917,632430,"Minnesota Twins","V",7,4,7,4,3,1,7,2
20210917,632430,"Toronto Blue Jays","H",3,1,7,2,7,4,7,4
20210917,632436,"San Diego Padres","V",2,0,6,4,8,3,10,3
20210917,632436,"St. Louis Cardinals","H",8,3,10,3,2,0,6,4
20210917,632440,"Detroit Tigers","V",4,1,8,1,7,1,7,6
20210917,632440,"Tampa Bay Rays","H",7,1,7,6,4,1,8,1
20210917,632445,"Seattle Mariners","V",6,2,7,4,2,1,5,4
20210917,632445,"Kansas City Royals","H",2,1,5,4,6,2,7,4
20210917,632450,"Colorado Rockies","V",9,3,7,5,8,1,4,5
20210917,632450,"Washington Nationals","H",8,1,4,5,9,3,7,5
20210917,632453,"Atlanta Braves","V",5,1,10,0,6,4,13,8
20210917,632453,"San Francisco Giants","H",6,4,13,8,5,1,10,0
20210917,632454,"Baltimore Orioles","V",1,1,5,1,7,1,4,5
20210917,632454,"Boston Red Sox","H",7,1,4,5,1,1,5,1
20210917,632458,"Cleveland Indians","V",0,0,8,2,8,5,8,2
20210917,632458,"New York Yankees","H",8,5,8,2,0,0,8,2
20210917,632459,"Chicago White Sox","V",8,0,12,5,0,0,14,4
20210917,632459,"Texas Rangers","H",0,0,14,4,8,0,12,5
20210917,632460,"Pittsburgh Pirates","V",2,0,6,6,1,0,12,2
20210917,632460,"Miami Marlins","H",1,0,12,2,2,0,6,6
20210917,632461,"Chicago Cubs","V",5,1,11,2,8,0,9,9
20210917,632461,"Milwaukee Brewers","H",8,0,9,9,5,1,11,2
20210917,632466,"Oakland Athletics","V",5,0,4,9,4,1,5,1
20210917,632466,"Los Angeles Angels","H",4,1,5,1,5,0,4,9
20210917,632467,"Philadelphia Phillies","V",4,1,6,2,3,0,10,2
20210917,632467,"New York Mets","H",3,0,10,2,4,1,6,2
20210917,632469,"Arizona Diamondbacks","V",3,1,13,3,4,1,4,4
20210917,632469,"Houston Astros","H",4,1,4,4,3,1,13,3
20210917,632470,"Los Angeles Dodgers","V",1,0,12,2,3,0,7,2
20210917,632470,"Cincinnati Reds","H",3,0,7,2,1,0,12,2
20210918,632417,"Colorado Rockies","V",6,2,9,6,0,0,9,3
20210918,632417,"Washington Nationals","H",0,0,9,3,6,2,9,6
