"season"	"date"	"regsea"	"VTabbr"	"VT"	"HTabbr"	"HT"	"HTTZ"	"min"	"pace"	"refs"	"VTscore"	"HTscore"
"2020"	20200816	TRUE	"DAL"	"Dallas Wings"	"PHO"	"Phoenix Mercury"	1	200	94.1	"Kevin Fahy, Roy Gulbeyan, Cheryl Flores"	95	89
"2020"	20200818	TRUE	"LVA"	"Las Vegas Aces"	"CHI"	"Chicago Sky"	2	200	98.5	"Roy Gulbeyan, Matt Kallio, Jeffrey Wooten"	82	84
"2020"	20200818	TRUE	"IND"	"Indiana Fever"	"CON"	"Connecticut Sun"	3	200	87.1	"Tiffany Bird, Ashley Gilpin, Jeffrey Smith"	62	84
"2020"	20200818	TRUE	"NYL"	"New York Liberty"	"SEA"	"Seattle Storm"	0	200	104.2	"Kevin Sparrock, Tim Greene, Tiara Cruse"	64	105
"2020"	20200819	TRUE	"PHO"	"Phoenix Mercury"	"LAS"	"Los Angeles Sparks"	0	200	96.8	"Eric Brewton, Billy Smith, Amy Bonner"	74	83
"2020"	20200819	TRUE	"DAL"	"Dallas Wings"	"MIN"	"Minnesota Lynx"	2	200	89.6	"Karleena Tobin, Michael Price, Isaac Barnett"	84	91
"2020"	20200819	TRUE	"ATL"	"Atlanta Dream"	"WAS"	"Washington Mystics"	3	200	91.5	"Dannica Mosher, Maj Forsberg, Randy Richardson"	91	98
"2020"	20200820	TRUE	"SEA"	"Seattle Storm"	"IND"	"Indiana Fever"	3	200	98.3	"Billy Smith, Karleena Tobin, Jeffrey Wooten"	84	90
"2020"	20200820	TRUE	"CON"	"Connecticut Sun"	"LVA"	"Las Vegas Aces"	0	200	99.2	"Dannica Mosher, Fatou Cissoko-Stephens, Tiara Cruse"	78	99
"2020"	20200820	TRUE	"CHI"	"Chicago Sky"	"NYL"	"New York Liberty"	3	200	104.5	"Maj Forsberg, Ashley Gilpin, Jeffrey Smith"	101	85
"2020"	20200821	TRUE	"LAS"	"Los Angeles Sparks"	"ATL"	"Atlanta Dream"	3	250	91	"Ashley Gilpin, Roy Gulbeyan, Tiffany Bird"	93	85
"2020"	20200821	TRUE	"WAS"	"Washington Mystics"	"DAL"	"Dallas Wings"	2	225	90.6	"Fatou Cissoko-Stephens, Matt Kallio, Eric Brewton"	92	101
"2020"	20200821	TRUE	"MIN"	"Minnesota Lynx"	"PHO"	"Phoenix Mercury"	1	200	94	"Tim Greene, Michael Price, Kevin Sparrock"	90	80
"2020"	20200822	TRUE	"IND"	"Indiana Fever"	"CHI"	"Chicago Sky"	2	200	91.1	"Dannica Mosher, Tiara Cruse, Cheryl Flores"	76	87
"2020"	20200822	TRUE	"NYL"	"New York Liberty"	"CON"	"Connecticut Sun"	3	200	93.6	"Tim Greene, Jeffrey Wooten, Randy Richardson"	65	82
"2020"	20200822	TRUE	"SEA"	"Seattle Storm"	"LVA"	"Las Vegas Aces"	0	200	102.8	"Maj Forsberg, Isaac Barnett, Amy Bonner"	74	82
"2020"	20200823	TRUE	"DAL"	"Dallas Wings"	"LAS"	"Los Angeles Sparks"	0	200	89.8	"Kevin Sparrock, Cheryl Flores, Maj Forsberg"	81	84
"2020"	20200823	TRUE	"ATL"	"Atlanta Dream"	"MIN"	"Minnesota Lynx"	2	200	90.2	"Billy Smith, Fatou Cissoko-Stephens, Eric Brewton"	78	75
"2020"	20200823	TRUE	"PHO"	"Phoenix Mercury"	"WAS"	"Washington Mystics"	3	200	95.1	"Karleena Tobin, Roy Gulbeyan, Tiffany Bird"	88	87
"2020"	20200825	TRUE	"NYL"	"New York Liberty"	"CHI"	"Chicago Sky"	2	200	95.2	"Billy Smith, Isaac Barnett, Randy Richardson"	101	99
"2020"	20200825	TRUE	"LVA"	"Las Vegas Aces"	"DAL"	"Dallas Wings"	2	200	92.2	"Michael Price, Tiffany Bird, Jeffrey Smith"	96	92
"2020"	20200825	TRUE	"IND"	"Indiana Fever"	"SEA"	"Seattle Storm"	0	200	90.9	"Tim Greene, Roy Gulbeyan, Ashley Gilpin"	74	87
"2020"	20200828	TRUE	"MIN"	"Minnesota Lynx"	"ATL"	"Atlanta Dream"	3	200	99.9	"Ashley Gilpin, Tim Greene, Cheryl Flores"	88	79
"2020"	20200828	TRUE	"LAS"	"Los Angeles Sparks"	"CON"	"Connecticut Sun"	3	200	94.8	"Dannica Mosher, Tiffany Bird, Isaac Barnett"	80	76
"2020"	20200828	TRUE	"WAS"	"Washington Mystics"	"PHO"	"Phoenix Mercury"	1	200	89.9	"Billy Smith, Fatou Cissoko-Stephens, Jeffrey Smith"	72	94
"2020"	20200829	TRUE	"SEA"	"Seattle Storm"	"CHI"	"Chicago Sky"	2	200	93.8	"Byron Jarrett, Maj Forsberg, Amy Bonner"	88	74
"2020"	20200829	TRUE	"DAL"	"Dallas Wings"	"IND"	"Indiana Fever"	3	200	97	"Kevin Sparrock, Matt Kallio, Jeffrey Wooten"	82	78
"2020"	20200829	TRUE	"NYL"	"New York Liberty"	"LVA"	"Las Vegas Aces"	0	200	94.3	"Cheryl Flores, Randy Richardson, Tiara Cruse"	63	80
"2020"	20200830	TRUE	"ATL"	"Atlanta Dream"	"LAS"	"Los Angeles Sparks"	0	200	97	"Amy Bonner, Jeffrey Smith, Roy Gulbeyan"	79	84
"2020"	20200830	TRUE	"PHO"	"Phoenix Mercury"	"MIN"	"Minnesota Lynx"	2	200	94.1	"Tiara Cruse, Kevin Sparrock, Byron Jarrett"	83	79
"2020"	20200830	TRUE	"CON"	"Connecticut Sun"	"WAS"	"Washington Mystics"	3	200	88	"Michael Price, Karleena Tobin, Randy Richardson"	76	63
"2020"	20200831	TRUE	"CHI"	"Chicago Sky"	"IND"	"Indiana Fever"	3	200	98.3	"Cheryl Flores, Tiffany Bird, Fatou Cissoko-Stephens"	100	77
"2020"	20200831	TRUE	"LAS"	"Los Angeles Sparks"	"MIN"	"Minnesota Lynx"	2	200	87.3	"Michael Price, Maj Forsberg, Karleena Tobin"	78	96
"2020"	20200901	TRUE	"IND"	"Indiana Fever"	"ATL"	"Atlanta Dream"	3	200	95.6	"Byron Jarrett, Maj Forsberg, Dannica Mosher"	90	102
"2020"	20200901	TRUE	"PHO"	"Phoenix Mercury"	"LVA"	"Las Vegas Aces"	0	200	96.8	"Isaac Barnett, Ashley Gilpin, Jeffrey Wooten"	92	85
"2020"	20200901	TRUE	"CON"	"Connecticut Sun"	"NYL"	"New York Liberty"	3	200	96.5	"Kevin Sparrock, Billy Smith, Amy Bonner"	70	65
"2020"	20200902	TRUE	"MIN"	"Minnesota Lynx"	"CHI"	"Chicago Sky"	2	200	100.3	"Jeffrey Smith, Roy Gulbeyan, Tim Greene"	86	83
"2020"	20200902	TRUE	"LAS"	"Los Angeles Sparks"	"DAL"	"Dallas Wings"	2	200	92.8	"Tiara Cruse, Fatou Cissoko-Stephens, Byron Jarrett"	91	83
"2020"	20200902	TRUE	"WAS"	"Washington Mystics"	"SEA"	"Seattle Storm"	0	200	84.7	"Tiffany Bird, Billy Smith, Kevin Sparrock"	64	71
"2020"	20200903	TRUE	"LVA"	"Las Vegas Aces"	"CON"	"Connecticut Sun"	3	200	92.8	"Dannica Mosher, Tiffany Bird, Tiara Cruse"	93	78
"2020"	20200903	TRUE	"ATL"	"Atlanta Dream"	"NYL"	"New York Liberty"	3	200	97.9	"Michael Price, Karleena Tobin, Jeffrey Wooten"	62	56
"2020"	20200903	TRUE	"IND"	"Indiana Fever"	"PHO"	"Phoenix Mercury"	1	200	102.7	"Amy Bonner, Roy Gulbeyan, Randy Richardson"	81	105
"2020"	20200904	TRUE	"MIN"	"Minnesota Lynx"	"DAL"	"Dallas Wings"	2	200	91.1	"Isaac Barnett, Billy Smith, Kevin Sparrock"	88	75
"2020"	20200904	TRUE	"SEA"	"Seattle Storm"	"LAS"	"Los Angeles Sparks"	0	200	94.5	"Matt Kallio, Tim Greene, Cheryl Flores"	90	89
"2020"	20200904	TRUE	"CHI"	"Chicago Sky"	"WAS"	"Washington Mystics"	3	200	86.6	"Fatou Cissoko-Stephens, Byron Jarrett, Jeffrey Wooten"	69	79
"2020"	20200905	TRUE	"LVA"	"Las Vegas Aces"	"ATL"	"Atlanta Dream"	3	200	99.4	"Jeffrey Smith, Tiara Cruse, Amy Bonner"	89	79
"2020"	20200905	TRUE	"CON"	"Connecticut Sun"	"IND"	"Indiana Fever"	3	200	91.2	"Karleena Tobin, Byron Jarrett, Tim Greene"	96	77
"2020"	20200905	TRUE	"NYL"	"New York Liberty"	"PHO"	"Phoenix Mercury"	1	200	93.1	"Dannica Mosher, Maj Forsberg, Matt Kallio"	67	83
"2020"	20200906	TRUE	"CHI"	"Chicago Sky"	"LAS"	"Los Angeles Sparks"	0	200	96.5	"Kevin Sparrock, Roy Gulbeyan, Isaac Barnett"	80	86
"2020"	20200906	TRUE	"SEA"	"Seattle Storm"	"MIN"	"Minnesota Lynx"	2	200	94.9	"Randy Richardson, Michael Price, Fatou Cissoko-Stephens"	103	88
"2020"	20200906	TRUE	"DAL"	"Dallas Wings"	"WAS"	"Washington Mystics"	3	225	90.8	"Tiara Cruse, Ashley Gilpin, Cheryl Flores"	101	94
"2020"	20200907	TRUE	"CON"	"Connecticut Sun"	"PHO"	"Phoenix Mercury"	1	200	92.8	"Cheryl Flores, Isaac Barnett, Fatou Cissoko-Stephens"	85	70
"2020"	20200908	TRUE	"IND"	"Indiana Fever"	"LVA"	"Las Vegas Aces"	0	200	95.4	"Dannica Mosher, Billy Smith, Michael Price"	86	92
"2020"	20200908	TRUE	"LAS"	"Los Angeles Sparks"	"NYL"	"New York Liberty"	3	200	93.8	"Matt Kallio, Randy Richardson, Tiara Cruse"	96	70
"2020"	20200908	TRUE	"MIN"	"Minnesota Lynx"	"WAS"	"Washington Mystics"	3	200	84	"Maj Forsberg, Amy Bonner, Jeffrey Wooten"	86	89
"2020"	20200909	TRUE	"ATL"	"Atlanta Dream"	"CHI"	"Chicago Sky"	2	200	99.7	"Karleena Tobin, Billy Smith, Cheryl Flores"	97	89
"2020"	20200909	TRUE	"PHO"	"Phoenix Mercury"	"CON"	"Connecticut Sun"	3	225	95.9	"Jeffrey Smith, Matt Kallio, Byron Jarrett"	100	95
"2020"	20200909	TRUE	"DAL"	"Dallas Wings"	"SEA"	"Seattle Storm"	0	200	103	"Jeffrey Wooten, Kevin Sparrock, Roy Gulbeyan"	95	107
"2020"	20200910	TRUE	"NYL"	"New York Liberty"	"IND"	"Indiana Fever"	3	200	103	"Jeffrey Smith, Cheryl Flores, Byron Jarrett"	75	85
"2020"	20200910	TRUE	"WAS"	"Washington Mystics"	"LAS"	"Los Angeles Sparks"	0	200	88.4	"Eric Brewton, Michael Price, Karleena Tobin"	80	72
"2020"	20200910	TRUE	"LVA"	"Las Vegas Aces"	"MIN"	"Minnesota Lynx"	2	200	98	"Roy Gulbeyan, Tiara Cruse, Ashley Gilpin"	104	89
"2020"	20200911	TRUE	"ATL"	"Atlanta Dream"	"CON"	"Connecticut Sun"	3	200	96.7	"Michael Price, Jeffrey Wooten, Kevin Sparrock"	82	75
"2020"	20200911	TRUE	"CHI"	"Chicago Sky"	"DAL"	"Dallas Wings"	2	200	90.5	"Isaac Barnett, Maj Forsberg, Dannica Mosher"	95	88
"2020"	20200911	TRUE	"SEA"	"Seattle Storm"	"PHO"	"Phoenix Mercury"	1	200	90.1	"Ashley Gilpin, Eric Brewton, Billy Smith"	83	60
"2020"	20200912	TRUE	"MIN"	"Minnesota Lynx"	"IND"	"Indiana Fever"	3	200	85.8	"Karleena Tobin, Isaac Barnett, Billy Smith"	98	86
"2020"	20200912	TRUE	"LVA"	"Las Vegas Aces"	"LAS"	"Los Angeles Sparks"	0	200	95.7	"Jeffrey Smith, Cheryl Flores, Byron Jarrett"	84	70
"2020"	20200912	TRUE	"WAS"	"Washington Mystics"	"NYL"	"New York Liberty"	3	200	91.2	"Roy Gulbeyan, Tim Greene, Matt Kallio"	75	58
"2020"	20200913	TRUE	"WAS"	"Washington Mystics"	"ATL"	"Atlanta Dream"	3	200	84.9	"Fatou Cissoko-Stephens, Tiara Cruse, Byron Jarrett"	85	78
"2020"	20200913	TRUE	"DAL"	"Dallas Wings"	"NYL"	"New York Liberty"	3	200	96.9	"Amy Bonner, Eric Brewton, Randy Richardson"	82	79
"2020"	20200913	TRUE	"LVA"	"Las Vegas Aces"	"SEA"	"Seattle Storm"	0	200	96.1	"Maj Forsberg, Tim Greene, Matt Kallio"	86	84
"2021"	20210514	TRUE	"CON"	"Connecticut Sun"	"ATL"	"Atlanta Dream"	3	200	90.8	"Toni Patillo, Michael Price, Karleena Tobin"	78	67
"2021"	20210514	TRUE	"DAL"	"Dallas Wings"	"LAS"	"Los Angeles Sparks"	0	200	108.3	"Janetta Graham, Tim Greene, Ashley Gilpin"	94	71
"2021"	20210514	TRUE	"PHO"	"Phoenix Mercury"	"MIN"	"Minnesota Lynx"	2	200	99.1	"Danielle Scott, Roy Gulbeyan, Jeffrey Smith"	77	75
"2021"	20210514	TRUE	"IND"	"Indiana Fever"	"NYL"	"New York Liberty"	3	200	98.4	"Randy Richardson, Fatou Cissoko-Stephens, Blanca Burns"	87	90
"2021"	20210515	TRUE	"LVA"	"Las Vegas Aces"	"SEA"	"Seattle Storm"	0	200	100.3	"Tiara Cruse, Cheryl Flores, Isaac Barnett"	83	97
"2021"	20210515	TRUE	"CHI"	"Chicago Sky"	"WAS"	"Washington Mystics"	3	200	93.1	"Angelica Suffren, Amy Bonner, Eric Brewton"	70	56
"2021"	20210516	TRUE	"PHO"	"Phoenix Mercury"	"CON"	"Connecticut Sun"	3	200	91.9	"Randy Richardson, Michael Price, Bianca Burns"	78	86
"2021"	20210516	TRUE	"NYL"	"New York Liberty"	"IND"	"Indiana Fever"	3	200	108.5	"Roy Gulbeyan, Matt Kallio, Danielle Scott"	73	65
"2021"	20210518	TRUE	"MIN"	"Minnesota Lynx"	"NYL"	"New York Liberty"	3	200	101.3	"Tim Greene, Kevin Sparrock, Billy Smith"	75	86
"2021"	20210518	TRUE	"LVA"	"Las Vegas Aces"	"SEA"	"Seattle Storm"	0	200	96.2	"Roy Gulbeyan, Maj Forsberg, Danielle Scott"	96	80
"2021"	20210518	TRUE	"PHO"	"Phoenix Mercury"	"WAS"	"Washington Mystics"	3	200	92.3	"Matt Kallio, Michael Price, Janetta Graham"	91	70
"2021"	20210519	TRUE	"CHI"	"Chicago Sky"	"ATL"	"Atlanta Dream"	3	200	109.6	"Tiara Cruse, Fatou Cissoko-Stephens, John Conley"	85	77
"2021"	20210519	TRUE	"IND"	"Indiana Fever"	"CON"	"Connecticut Sun"	3	200	84.3	"Isaac Barnett, Kevin Fahy, Jeffrey Smith"	67	88
"2021"	20210520	TRUE	"SEA"	"Seattle Storm"	"MIN"	"Minnesota Lynx"	2	200	101.4	"Billy Smith, Angelica Suffren, Jenna Reneau"	90	78
"2021"	20210521	TRUE	"ATL"	"Atlanta Dream"	"IND"	"Indiana Fever"	3	200	90.3	"Michael Price, Tim Greene, Janetta Graham"	83	79
"2021"	20210521	TRUE	"LAS"	"Los Angeles Sparks"	"LVA"	"Las Vegas Aces"	0	200	102.4	"Fatou Cissoko-Stephens, Amy Bonner, Toni Patillo"	69	97
"2021"	20210521	TRUE	"CON"	"Connecticut Sun"	"PHO"	"Phoenix Mercury"	1	200	83.4	"Maj Forsberg, Roy Gulbeyan, Brandon Schwab"	84	67
"2021"	20210521	TRUE	"NYL"	"New York Liberty"	"WAS"	"Washington Mystics"	3	200	96.2	"Tiara Cruse, Kevin Sparrock, Jeffrey Smith"	72	101
"2021"	20210522	TRUE	"SEA"	"Seattle Storm"	"DAL"	"Dallas Wings"	2	225	94.3	"Dannica Mosher, Robert Hussey, Isaac Barnett"	100	97
"2021"	20210523	TRUE	"NYL"	"New York Liberty"	"CHI"	"Chicago Sky"	2	200	103	"Angelica Suffren, Cheryl Flores, Toni Patillo"	93	85
"2021"	20210523	TRUE	"WAS"	"Washington Mystics"	"IND"	"Indiana Fever"	3	200	94	"Tiara Cruse, Maj Forsberg, Karleena Tobin"	77	89
"2021"	20210523	TRUE	"CON"	"Connecticut Sun"	"LVA"	"Las Vegas Aces"	0	200	89.9	"Kurt Walker, Brandon Schwab, Amy Bonner"	72	65
"2021"	20210524	TRUE	"DAL"	"Dallas Wings"	"NYL"	"New York Liberty"	3	200	90.6	"Karleena Tobin, Tim Greene, Robert Hussey"	81	88
"2021"	20210525	TRUE	"ATL"	"Atlanta Dream"	"CHI"	"Chicago Sky"	2	200	93	"Toni Patillo, Kevin Sparrock, Isaac Barnett"	90	83
"2021"	20210525	TRUE	"WAS"	"Washington Mystics"	"IND"	"Indiana Fever"	3	200	87.5	"Cheryl Flores, Brandon Schwab, Kevin Fahy"	85	69
"2021"	20210525	TRUE	"CON"	"Connecticut Sun"	"SEA"	"Seattle Storm"	0	225	91.1	"Matt Kallio, Fatou Cissoko-Stephens, Randy Richardson"	87	90
"2021"	20210526	TRUE	"LVA"	"Las Vegas Aces"	"PHO"	"Phoenix Mercury"	1	200	93.7	"Dannica Mosher, John Conely, Billy Smith"	85	79
"2021"	20210527	TRUE	"DAL"	"Dallas Wings"	"ATL"	"Atlanta Dream"	3	200	99.1	"Isaac Barnett, Angelica Suffren, Janetta Graham"	95	101
"2021"	20210528	TRUE	"LAS"	"Los Angeles Sparks"	"CHI"	"Chicago Sky"	2	200	95.5	"Kevin Fahy, Dannica Mosher, Cheryl Flores"	76	61
"2021"	20210528	TRUE	"WAS"	"Washington Mystics"	"CON"	"Connecticut Sun"	3	200	91.5	"Tim Greene, Kevin Sparrock, Fatou Cissoko-Stephens"	81	86
"2021"	20210528	TRUE	"IND"	"Indiana Fever"	"LVA"	"Las Vegas Aces"	0	200	104.7	"Matt Kallio, Billy Smith, Roy Gulbeyan"	77	113
"2021"	20210528	TRUE	"MIN"	"Minnesota Lynx"	"SEA"	"Seattle Storm"	0	200	92.7	"Jeffrey Smith, Eric Brewton, John Conley"	72	82
"2021"	20210529	TRUE	"PHO"	"Phoenix Mercury"	"DAL"	"Dallas Wings"	2	200	89.5	"Amy Bonner, Angelica Suffren, Brandon Schwab"	89	85
"2021"	20210529	TRUE	"ATL"	"Atlanta Dream"	"NYL"	"New York Liberty"	3	225	100.3	"Toni Patillo, Tim Greene, Randy Richardson"	90	87
"2021"	20210530	TRUE	"LAS"	"Los Angeles Sparks"	"CHI"	"Chicago Sky"	2	225	93.5	"John Conley, Michael Price, Tiara Cruse"	82	79
"2021"	20210530	TRUE	"IND"	"Indiana Fever"	"LVA"	"Las Vegas Aces"	0	200	97.1	"Jeffrey Smith, Eric Brewton, Matt Kallio"	78	101
"2021"	20210530	TRUE	"CON"	"Connecticut Sun"	"MIN"	"Minnesota Lynx"	2	225	83.9	"Cheryl Flores, Dannica Mosher, Maj Forsberg"	74	79
"2021"	20210601	TRUE	"PHO"	"Phoenix Mercury"	"CHI"	"Chicago Sky"	2	200	96.5	"John Conley, Maj Forsberg, Eric Brewton"	84	83
"2021"	20210601	TRUE	"LVA"	"Las Vegas Aces"	"CON"	"Connecticut Sun"	3	200	90.6	"Michael Price, Toni Patillo, Randy Richardson"	67	74
"2021"	20210601	TRUE	"LAS"	"Los Angeles Sparks"	"DAL"	"Dallas Wings"	2	200	89.3	"Tiffany Bird, Roy Gulbeyan, Blanca Burns"	69	79
"2021"	20210601	TRUE	"IND"	"Indiana Fever"	"SEA"	"Seattle Storm"	0	200	93.3	"Cheryl Flores, Kevin Sparrock, Amy Bonner"	73	88
"2021"	20210603	TRUE	"IND"	"Indiana Fever"	"LAS"	"Los Angeles Sparks"	0	200	91.8	"Amy Bonner, Tim Greene, Blanca Burns"	63	98
"2021"	20210603	TRUE	"LVA"	"Las Vegas Aces"	"NYL"	"New York Liberty"	3	200	100.5	"Michael Price, Randy Richardson, Danielle Scott"	94	82
"2021"	20210603	TRUE	"CHI"	"Chicago Sky"	"PHO"	"Phoenix Mercury"	1	225	88	"Maj Forsberg, Kevin Sparrock, Cheryl Flores"	74	77
"2021"	20210604	TRUE	"ATL"	"Atlanta Dream"	"MIN"	"Minnesota Lynx"	2	200	101.2	"Robert Hussey, Dannica Mosher, Eric Brewton"	84	86
"2021"	20210604	TRUE	"DAL"	"Dallas Wings"	"SEA"	"Seattle Storm"	0	225	102.2	"Angelica Suffren, Karleena Tobin, Tiffany Bird"	102	105
"2021"	20210605	TRUE	"NYL"	"New York Liberty"	"CON"	"Connecticut Sun"	3	200	84.1	"Jeffrey Smith, Cheryl Flores, Danielle Scott"	64	85
"2021"	20210605	TRUE	"CHI"	"Chicago Sky"	"LAS"	"Los Angeles Sparks"	0	200	90.9	"Roy Gulbeyan, Amy Bonner, Tim Greene"	63	68
"2021"	20210605	TRUE	"LVA"	"Las Vegas Aces"	"WAS"	"Washington Mystics"	3	200	107.3	"Billy Smith, Tiara Cruse, Fatou Cissoko-Stephens"	96	93
"2021"	20210606	TRUE	"ATL"	"Atlanta Dream"	"MIN"	"Minnesota Lynx"	2	200	90.7	"Randy Richardson, Tiffany Bird, Jenna Reneau"	80	100
"2021"	20210606	TRUE	"DAL"	"Dallas Wings"	"SEA"	"Seattle Storm"	0	200	92.2	"Karleena Tobin, Angelica Suffren, Michael Price"	68	67
"2021"	20210608	TRUE	"DAL"	"Dallas Wings"	"PHO"	"Phoenix Mercury"	1	200	89	"Isaac Barnett, Jenna Reneau, Michael Price"	85	81
"2021"	20210608	TRUE	"MIN"	"Minnesota Lynx"	"WAS"	"Washington Mystics"	3	200	103.4	"Eric Brewton, Billy Smith, Kevin Sparrock"	81	85
"2021"	20210609	TRUE	"SEA"	"Seattle Storm"	"ATL"	"Atlanta Dream"	3	200	94.9	"Danielle Scott, Maj Forsberg, Cheryl Flores"	95	71
"2021"	20210609	TRUE	"IND"	"Indiana Fever"	"CHI"	"Chicago Sky"	2	200	93.3	"Karleena Tobin, Amy Bonner, Randy Richardson"	76	92
"2021"	20210610	TRUE	"LAS"	"Los Angeles Sparks"	"WAS"	"Washington Mystics"	3	200	92.8	"Eric Brewton, Angelica Suffren, Dannica Mosher"	71	89
"2021"	20210611	TRUE	"SEA"	"Seattle Storm"	"ATL"	"Atlanta Dream"	3	200	90.5	"Kevin Sparrock, Roy Gulbeyan, Maj Forsberg"	86	75
"2021"	20210611	TRUE	"DAL"	"Dallas Wings"	"PHO"	"Phoenix Mercury"	1	200	89.4	"Kevin Fahy, Billy Smith, Isaac Barnett"	77	59
"2021"	20210612	TRUE	"CHI"	"Chicago Sky"	"IND"	"Indiana Fever"	3	200	95.2	"Jenna Reneau, Cheryl Flores, Tim Greene"	83	79
"2021"	20210612	TRUE	"LAS"	"Los Angeles Sparks"	"MIN"	"Minnesota Lynx"	2	200	91.7	"Robert Hussey, Jeffrey Smith, Tiara Cruse"	64	80
"2021"	20210613	TRUE	"WAS"	"Washington Mystics"	"ATL"	"Atlanta Dream"	3	200	92.9	"Blanca Burns, Roy Gulbeyan, Angelica Suffren"	78	101
"2021"	20210613	TRUE	"SEA"	"Seattle Storm"	"CON"	"Connecticut Sun"	3	200	90.1	"Dannica Mosher, Eric Brewton, Brandon Schwab"	89	66
"2021"	20210613	TRUE	"DAL"	"Dallas Wings"	"LVA"	"Las Vegas Aces"	0	200	100.4	"Billy Smith, Kevin Fahy, Matt Kallio"	78	85
"2021"	20210613	TRUE	"NYL"	"New York Liberty"	"PHO"	"Phoenix Mercury"	1	200	100.5	"Kurt Walker, Tiffany Bird, Toni Patillo"	85	83
"2021"	20210615	TRUE	"SEA"	"Seattle Storm"	"IND"	"Indiana Fever"	3	200	93.4	"Fatou Cissoko-Stephens, Robert Hussey, Isaac Barnett"	87	70
"2021"	20210615	TRUE	"NYL"	"New York Liberty"	"LVA"	"Las Vegas Aces"	0	200	99.7	"Tiara Cruse, Toni Patillo, Cheryl Flores"	78	100
"2021"	20210615	TRUE	"CHI"	"Chicago Sky"	"MIN"	"Minnesota Lynx"	2	200	105	"Brandon Schwab, Dannica Mosher, Eric Brewton"	105	89
"2021"	20210616	TRUE	"PHO"	"Phoenix Mercury"	"LAS"	"Los Angeles Sparks"	0	200	86.6	"Danielle Scott, Randy Richardson, Matt Kallio"	80	85
"2021"	20210617	TRUE	"CON"	"Connecticut Sun"	"CHI"	"Chicago Sky"	2	200	93.4	"Kevin Fahy, Michael Price, Tiara Cruse"	75	81
"2021"	20210617	TRUE	"MIN"	"Minnesota Lynx"	"DAL"	"Dallas Wings"	2	200	95.5	"Jenna Reneau, Tim Greene, Eric Brewton"	85	73
"2021"	20210617	TRUE	"SEA"	"Seattle Storm"	"IND"	"Indiana Fever"	3	200	97.2	"Roy Gulbeyan, Angelica Suffren, Kevin Sparrock"	79	69
"2021"	20210617	TRUE	"NYL"	"New York Liberty"	"LVA"	"Las Vegas Aces"	0	200	104.5	"Isaac Barnett, Jeffrey Smith, Blanca Burns"	76	103
"2021"	20210617	TRUE	"ATL"	"Atlanta Dream"	"WAS"	"Washington Mystics"	3	200	100.2	"John Conley, Billy Smith, Fatou Cissoko-Stephens"	93	96
"2021"	20210618	TRUE	"PHO"	"Phoenix Mercury"	"LAS"	"Los Angeles Sparks"	0	200	89.8	"Matt Kallio, Cheryl Flores, Toni Patillo"	80	66
"2021"	20210619	TRUE	"CON"	"Connecticut Sun"	"CHI"	"Chicago Sky"	2	200	95	"Billy Smith, Angelica Suffren, Tiara Cruse"	81	91
"2021"	20210619	TRUE	"MIN"	"Minnesota Lynx"	"DAL"	"Dallas Wings"	2	200	93	"Tim Greene, Kevin Sparrock, Jeffrey Smith"	77	95
"2021"	20210619	TRUE	"IND"	"Indiana Fever"	"WAS"	"Washington Mystics"	3	200	93.9	"Isaac Barnett, Jenna Reneau, Roy Gulbeyan"	77	82
"2021"	20210620	TRUE	"NYL"	"New York Liberty"	"LAS"	"Los Angeles Sparks"	0	200	97.2	"Eric Brewton, Cheryl Flores, Robert Hussey"	76	73
"2021"	20210622	TRUE	"DAL"	"Dallas Wings"	"CON"	"Connecticut Sun"	3	200	86.8	"Roy Gulbeyan, Isaac Barnett, John Conley"	70	80
"2021"	20210622	TRUE	"CHI"	"Chicago Sky"	"NYL"	"New York Liberty"	3	200	102.1	"Billy Smith, Blanca Burns, Angelica Suffren"	92	72
"2021"	20210622	TRUE	"WAS"	"Washington Mystics"	"SEA"	"Seattle Storm"	0	200	86.5	"Eric Brewton, Matt Kallio, Robert Hussey"	87	83
"2021"	20210623	TRUE	"MIN"	"Minnesota Lynx"	"ATL"	"Atlanta Dream"	3	200	92.8	"Tiara Cruse, Fatou Cissoko-Stephens, Kevin Sparrock"	87	85
"2021"	20210624	TRUE	"DAL"	"Dallas Wings"	"IND"	"Indiana Fever"	3	200	91.6	"Toni Patillo, Eric Brewton, Billy Smith"	89	64
"2021"	20210624	TRUE	"WAS"	"Washington Mystics"	"LAS"	"Los Angeles Sparks"	0	200	97.9	"Michael Price, Randy Richardson, Kevin Fahy"	82	89
"2021"	20210624	TRUE	"CHI"	"Chicago Sky"	"NYL"	"New York Liberty"	3	200	102.3	"Ashley Gloss, Jeffrey Smith, Roy Gulbeyan"	91	68
"2021"	20210625	TRUE	"LVA"	"Las Vegas Aces"	"MIN"	"Minnesota Lynx"	2	225	97.2	"Blanca Burns, Fatou Cissoko-Stephens, Angelica Suffren"	89	90
"2021"	20210626	TRUE	"NYL"	"New York Liberty"	"ATL"	"Atlanta Dream"	3	200	99	"Billy Smith, Jeffrey Smith, John Conley"	101	78
"2021"	20210626	TRUE	"WAS"	"Washington Mystics"	"DAL"	"Dallas Wings"	2	200	93	"Michael Price, Dannica Mosher, Karleena Tobin"	74	85
